problem,individual_id,x1,x2,x3,x4,x5,x6,x7,rank,crowding_distance,pred_purity,pred_recovery,pred_productivity_mol_kg_h,pred_energy_kWh_ton,pred_log_energy,objective_1_score,objective_2_score,is_nondominated
purity_recovery,64,100033.1849214277,10.000496249556756,0.27619721372166844,0.10000019521118539,10000.159082181832,54.50308755800683,0.0002493161109020657,0,0.036936533010140986,0.4572307270605106,0.9844093236953384,5.617821240659445,83.51393104997071,1.9217589266630384,0.4572307270605106,0.9844093236953384,1
purity_recovery,65,103133.47140380784,10.000014717076205,0.2979933148875084,0.1000000603614951,10000.000222762039,56.57450459058522,0.00020783622154712283,0,0.02784630011045207,0.4406136773328432,0.9963175403095021,5.61135258466102,88.29147847021069,1.945918789285896,0.4406136773328432,0.9963175403095021,1
purity_recovery,66,100100.73794918905,10.000151012223894,0.2267816755940415,0.10000009684225812,10000.002524261958,54.5898277754314,5.8215989237443504e-05,0,0.02766872481172037,0.5244681195521064,0.9521450229731108,5.657021059108608,80.7799288541557,1.9073034663350688,0.5244681195521064,0.9521450229731108,1
purity_recovery,67,100520.7375459526,10.000072501104334,0.18415509491024168,0.10000014388514956,10000.19533325502,56.41208101265354,4.084233592747253e-05,0,0.027634169451941477,0.6268800593495882,0.9221074165501352,5.670749032936165,81.53202366690107,1.9113282218709615,0.6268800593495882,0.9221074165501352,1
purity_recovery,68,100397.82960161673,10.000022820255454,0.22012965759882083,0.10000003537346318,10000.008680179093,56.83484414569487,0.0006205899448190643,0,0.041016805396585164,0.5408282154260414,0.9462275735350467,5.654796961604955,81.65029889359046,1.9119577788779463,0.5408282154260414,0.9462275735350467,1
purity_recovery,69,100401.29062584341,10.000028491595307,0.25936085687670396,0.1000000153109683,10000.189221723356,58.11387134448142,3.314161388522056e-05,0,0.027395281415122617,0.4809938213841376,0.9709932440059463,5.6162987319576025,83.96256283083048,1.9240856862979387,0.4809938213841376,0.9709932440059463,1
purity_recovery,70,100715.26358029757,10.000062946752076,0.1860454484437328,0.10000052716649253,10000.128826779362,54.55742682237814,0.00013702537419086122,0,0.027264805871591184,0.6171164847743158,0.9244965787003614,5.676820358056567,80.90840153314565,1.907993621118273,0.6171164847743158,0.9244965787003614,1
purity_recovery,71,100001.79742770967,10.000035803201426,0.1907811118682829,0.10000002054112125,10000.199700689769,56.33673006504024,0.0019735830621882464,0,0.026726988242522152,0.6076035404992108,0.9267838730476692,5.66471886874227,81.07985926502667,1.9089129861917238,0.6076035404992108,0.9267838730476692,1
purity_recovery,72,100520.7375459526,10.000072501104334,0.18415509491024168,0.10000014723268665,10000.030377351593,55.48857827277431,4.084233592747253e-05,0,0.02667303148875069,0.6247236917404163,0.9226962176605931,5.673543822248124,81.17746608964464,1.9094354909273128,0.6247236917404163,0.9226962176605931,1
purity_recovery,73,133019.2258986074,10.000002334635527,0.3016669947374961,0.10000000566891885,10000.00791023042,57.795462583453215,0.0019454508510709859,0,0.0264209414098115,0.44519774211518515,0.9925943263026029,5.8914331885353235,108.0309677870211,2.0335482667017066,0.44519774211518515,0.9925943263026029,1
purity_recovery,74,100200.52880152382,10.000018175374823,0.2506011140581813,0.10000003748578438,10000.064860251223,56.79409706517025,0.00018346502521742665,0,0.026147812487798457,0.4906834771762856,0.9663790253373968,5.631837669913661,82.73478960387473,1.9176881668188845,0.4906834771762856,0.9663790253373968,1
purity_recovery,75,100001.43085451708,10.00002001766805,0.17333074918963076,0.10000001349596069,10000.001645335013,55.49612174123041,0.0016327306460171254,0,0.026020279547454478,0.658572293675418,0.9152745124073252,5.669675623627349,81.18713691972576,1.909487226195552,0.658572293675418,0.9152745124073252,1
purity_recovery,76,100398.45147573644,10.000027605604062,0.25925264762757105,0.10000015614553058,10000.19636484537,54.3864583915877,0.0006110070213958935,0,0.04916787191460474,0.47609901277176936,0.9735190308983761,5.6378490661236285,82.41738677238347,1.9160188401288016,0.47609901277176936,0.9735190308983761,1
purity_recovery,77,100048.63743555296,10.00000522602199,0.1918042582672813,0.1000000059467524,10000.192878341117,54.530421566867936,0.00024694548691165573,0,0.04838243975619978,0.6008401169980885,0.928572326953995,5.669570418997704,80.4154277217285,1.905339376256645,0.6008401169980885,0.928572326953995,1
purity_recovery,78,116652.31565205622,10.000005261654248,0.3016669947374961,0.10000000455223824,10000.008437018998,54.58217260545546,3.288377913762716e-05,0,0.025612617967764366,0.4383245369961505,0.9975818695689302,5.75512933815909,96.00126780304264,1.9822769684169632,0.4383245369961505,0.9975818695689302,1
purity_recovery,79,120892.80251637659,10.00001823437332,0.25225248479926465,0.10000001349380493,10000.001645335013,55.49612174123041,0.0016046298378257914,0,0.037736987483527495,0.4922948682534921,0.9648677265983934,5.8381178054863625,94.66496901669957,1.9761892970883916,0.4922948682534921,0.9648677265983934,1
purity_recovery,80,100033.46059030884,10.000480874413267,0.1697983588762363,0.10000019521118539,10000.01435437249,54.50308755800683,0.0002493161109020657,0,0.0270001070272178,0.6680567850377048,0.9133692104139568,5.671484367221783,80.97796844551173,1.9083668771005693,0.6680567850377048,0.9133692104139568,1
purity_recovery,81,100027.81745963311,10.000014572583279,0.17418399179953786,0.10000001349380493,10000.001645335013,55.49612174123041,0.0016040360046118342,0,0.0249851503232835,0.6557324425008341,0.9158637865309693,5.6698801880133125,81.17251860914125,1.909409021402396,0.6557324425008341,0.9158637865309693,1
