sample_id,status,FAD_m3_h,FRP_m3_h,FVU_m3_h,TRP_s,TED_s,TPR_s,recovery,purity,productivity_mol_h_kg,energy_kJ_kgCO2
1332,success,0.854774292,0.674288632,1.480411345,43.82898874,14.97090187,20.79834288,0.409973368,0.860290183,0.23524324,1750.374628
1333,success,0.879280597,0.369079145,1.101175643,43.40348154,10.26587569,18.29429214,0.607241284,0.744045466,0.361858652,995.2088686
1334,success,0.601490893,0.719434734,1.356903174,52.55964213,8.823601494,23.78561284,0.381545295,0.886499465,0.15030767,2419.348578
1335,success,0.642303443,0.813376683,1.791453098,48.02021181,8.565934494,23.18038283,0.499960853,0.892702593,0.207015393,2188.942312
1336,success,0.774354308,0.744140917,1.935715562,47.76443327,10.96930928,24.34815756,0.591235613,0.884446173,0.294115915,1665.792533
1337,success,0.711098063,0.444884786,1.453247534,39.92951975,10.03232552,16.91464387,0.741117672,0.755744019,0.357782122,1088.321503
1338,success,0.573576194,0.828037275,1.734289937,44.54555175,8.407796315,22.90365813,0.523352257,0.881909437,0.190423223,2250.044743
1339,success,0.697082207,0.657772698,1.043453817,38.47452624,13.46562863,20.07187163,0.256337456,0.819777625,0.117120048,2551.763315
1340,success,0.845813562,0.640042136,1.524164449,41.05932668,10.16917501,15.13015305,0.442393872,0.841330724,0.262503316,1664.670703
1341,success,0.532926024,0.588385944,1.084936308,53.14446592,8.01984155,24.08079773,0.473489957,0.85233308,0.164529311,1813.292436
1342,success,0.742342348,0.737357391,1.193074212,35.56196423,14.34532128,17.12502247,0.199014032,0.829691703,0.099955036,3323.440562
1343,success,0.835512539,0.454425254,1.033121887,45.63184976,12.90525256,20.83346573,0.469822236,0.789630902,0.263084485,1258.969038
1344,success,0.883257371,0.591432902,1.970126081,45.37363796,7.733903391,17.15922762,0.674579358,0.846340743,0.409226261,1308.720014
1345,success,0.786431976,0.596228511,1.343518297,46.43129136,5.816738966,24.54894023,0.599114899,0.836628081,0.291295707,1354.056098
1346,success,0.557519178,0.378499586,1.607972706,41.94227945,11.45446145,24.93397538,0.913743945,0.689846262,0.315575982,1124.355398
1347,success,0.876044838,0.412746387,1.238592724,50.84137583,12.10101033,23.59872484,0.63788197,0.799884006,0.369338316,1027.943389
1348,success,0.628032276,0.621601993,1.27758158,47.53802277,10.8037747,22.36117993,0.505965815,0.849530889,0.208751859,1649.64513
1349,success,0.514849832,0.787391783,1.930303661,52.98910724,6.17998806,24.67591318,0.639553492,0.892906241,0.211160233,2200.200741
1350,success,0.955434926,0.579857149,1.967339912,54.62068476,14.78756427,19.24061363,0.571849124,0.881590439,0.388738415,1363.754124
1351,success,0.735983059,0.619868245,1.647211333,54.55386315,14.16970084,16.71750745,0.47025877,0.882104974,0.252976789,1721.557446
1352,success,0.88364155,0.528612114,1.283428404,39.27255111,12.6545153,19.63959093,0.521123222,0.796513967,0.303624335,1259.812535
1353,success,0.784068965,0.418991351,1.738096714,42.97287584,12.59949909,18.85525752,0.800893472,0.769155559,0.426079596,1031.898168
1354,success,0.549356298,0.466096799,1.31494191,52.50269931,12.15404753,24.84894529,0.781160061,0.805454099,0.281704834,1173.556451
1355,success,0.57422223,0.59528326,1.561694416,37.24573445,9.630821435,19.25861954,0.733699136,0.786673857,0.271367705,1403.888159
1356,success,0.505635141,0.56700462,1.309089177,42.37203057,7.800991562,18.38794005,0.672424615,0.799967437,0.226105526,1484.429477
1357,success,0.507361179,0.486606442,1.206274007,51.01772204,7.008729785,24.32452218,0.771715568,0.797275966,0.250708314,1262.061703
1358,success,0.598660179,0.700721373,1.810867863,40.18493562,14.53249397,17.78803041,0.616436544,0.847430204,0.253081669,1653.697351
1359,success,0.926512397,0.362804314,1.786677155,39.70313338,7.565246411,23.46748818,0.870821271,0.716140606,0.489946048,964.882743
1360,success,0.55513758,0.587147995,1.627529145,50.7853865,8.914164523,24.63056578,0.77606133,0.839596062,0.277154542,1433.140002
1361,success,0.824149196,0.528000222,1.247745637,37.14166263,5.824416476,18.42189766,0.588654425,0.774403329,0.30856426,1238.988451
1362,success,0.999579657,0.660631923,1.664318251,45.17994894,14.14625639,22.4608625,0.474483889,0.866674104,0.312635131,1519.139091
1363,success,0.583418929,0.75285289,1.942820185,51.69694807,10.28152468,15.63725122,0.493183435,0.896247058,0.20879357,2263.45183
1364,success,0.735476654,0.809382476,1.543899784,43.81479582,13.16048438,20.64656591,0.308136524,0.883959922,0.151165101,2691.44436
1365,success,0.810399717,0.849358404,1.862012516,36.74963506,5.280610401,17.74672452,0.486244472,0.865523773,0.25177868,2020.74923
1366,success,0.592579484,0.81710505,1.42264946,40.20034687,12.99839634,19.32145648,0.289268322,0.869458488,0.114268581,3111.94021
1367,success,0.958005585,0.730809425,1.420974244,46.4424339,13.8182294,16.95675056,0.191387804,0.876906792,0.130028311,3334.731648
1368,success,0.964097511,0.548639472,1.370152442,46.40548512,9.108200245,19.93604044,0.49567069,0.834343615,0.319516699,1352.653701
1369,success,0.822887419,0.691875909,1.826124204,39.93875593,10.73168072,22.27383596,0.639618633,0.846534472,0.33224767,1422.011279
1370,success,0.578318232,0.389268203,1.595029298,48.3251351,8.488374113,19.84884217,0.88197543,0.741171089,0.343502433,1121.238331
1371,success,0.633911137,0.808293801,1.739913446,36.35410723,12.86290593,23.81950097,0.608802195,0.849416509,0.236328868,1741.97261
1372,success,0.884976578,0.521671928,1.265448899,50.75924258,11.87721299,24.2417937,0.514503511,0.8388871,0.2983137,1298.083105
1373,success,0.502759701,0.503715134,1.297428608,45.99968607,13.70279649,24.6707303,0.775107378,0.790765594,0.250580401,1245.449187
1374,success,0.806490594,0.64337093,1.167354588,47.7343896,13.44549294,22.08661348,0.279401477,0.857683258,0.150453855,2330.125235
1375,success,0.553422695,0.633981627,1.117626089,50.28069998,8.84072704,15.30435649,0.228585993,0.860171471,0.091319818,3410.095632
1376,success,0.973138593,0.718015855,1.702115732,37.60786473,11.10036145,15.54986278,0.405212092,0.850344159,0.271624267,1795.288511
1377,success,0.527239606,0.670866572,1.25528169,38.97379757,8.706771514,17.82074203,0.469635648,0.823994738,0.16379381,1982.420432
1378,success,0.767980376,0.494338021,1.190011954,41.83870287,9.885566112,22.24440692,0.61784918,0.784958392,0.30151997,1157.01326
1379,success,0.545135034,0.756140422,1.311357495,51.5325558,10.67945388,23.92332252,0.2880107,0.890461996,0.103048715,3296.026167
1380,success,0.988374773,0.562213514,1.000289722,44.02659368,6.57008836,16.03592287,0.212464634,0.81337505,0.144904047,2570.970255
1381,success,0.978026747,0.482620433,1.755566749,41.77710377,6.53478836,23.06934516,0.778949903,0.788948593,0.468562147,1058.54198
1382,success,0.673542422,0.635807033,1.736453236,44.95531769,10.48730303,22.36696671,0.700383364,0.844590564,0.305455803,1418.703353
1383,success,0.607886431,0.813021571,1.169693083,37.93252367,12.01780198,24.15886896,0.242678195,0.85347786,0.090355876,3402.481953
1384,success,0.673431337,0.672592483,1.631920214,50.58783794,10.16412266,22.42010462,0.570561515,0.874718415,0.255044273,1661.134347
1385,success,0.84842636,0.607825655,1.986878231,40.25008171,14.09163887,24.22919111,0.742545064,0.829291017,0.395954723,1220.664652
1386,success,0.919562885,0.611239883,1.650275413,48.29839183,7.755063375,16.20482788,0.500455791,0.861559698,0.324413464,1514.660636
1387,success,0.552937247,0.576315859,1.425032403,45.26083935,12.05964395,16.53202557,0.608584619,0.828647822,0.237344064,1502.890987
1388,success,0.702731195,0.502921951,1.22153067,42.26310723,11.35078117,23.64468102,0.661715414,0.787737626,0.293243297,1153.462414
