problem,individual_id,FAD_m3_h,FRP_m3_h,FVU_m3_h,TRP_s,TED_s,TPR_s,rank,crowding_distance,constraint_violation,is_feasible,pred_recovery,pred_purity,pred_productivity_mol_h_kg,pred_energy_kJ_kgCO2,pred_log_energy,objective_1_score,objective_2_score,is_nondominated
purity_recovery,92,0.5631599524397469,0.7908271080526103,1.9999973272001546,54.99965006470321,7.663004309887097,24.880895678233294,0,0.042106478093550385,0.0,1,0.5986598410425713,0.9013963138382699,0.21936478865049136,2195.6231618007487,3.3415578035402564,0.9013963138382699,0.5986598410425713,1
purity_recovery,93,0.6540328112994126,0.8499726991194809,1.9999994131171654,54.99980401030712,8.722481453469308,23.086481628175576,0,0.024559731248025587,0.0,1,0.4262336318838055,0.9149939832756983,0.1863088636028235,2658.321515866143,3.4246075063742465,0.9149939832756983,0.4262336318838055,1
purity_recovery,94,0.6505376636245142,0.8499440815331332,1.9945633482577336,54.96664049250491,11.046885863428503,23.180779034289664,0,0.03210640565362932,0.0,1,0.40225016941031977,0.9160695409400486,0.1761638896167713,2759.80607831267,3.4408785668197295,0.9160695409400486,0.40225016941031977,1
purity_recovery,95,0.5604434762622297,0.8047984906426792,1.9999903632097893,54.96398892784498,6.929124636870727,24.929984973779348,0,0.021927984661352443,0.0,1,0.58850163048296,0.902738144602021,0.21392663448477395,2271.1650870359204,3.356248703476859,0.902738144602021,0.58850163048296,1
purity_recovery,96,0.6956607768523367,0.8484116857396633,1.999997303037432,54.96299102443483,7.80307032326933,24.941157202406075,0,0.01758324594230418,0.0,1,0.4537911057999747,0.9132802248615199,0.20533002902172345,2473.077271513553,3.393237686141996,0.9132802248615199,0.4537911057999747,1
purity_recovery,97,0.5065122393548572,0.5599655032623482,1.9999795814743528,54.986304274153866,6.226120985533229,24.748553274520653,0,0.017308454194182542,0.0,1,0.8790812736950706,0.8300013126414276,0.2911477126628415,1574.7598466790926,3.197214332592652,0.8300013126414276,0.8790812736950706,1
purity_recovery,98,0.5604434762622297,0.8109051021294544,1.9999903632097893,54.96398892784498,6.929124636870727,24.929984973779348,0,0.041462566349542075,0.0,1,0.578984913785353,0.9037236703934077,0.21055041635986727,2308.139327115863,3.363262020762419,0.9037236703934077,0.578984913785353,1
purity_recovery,99,0.7094422678897314,0.8427697053917053,1.9999989178029773,54.96277670281276,11.060690240133011,22.511255929988153,0,0.01730136706902153,0.0,1,0.38407489741634804,0.9165392502943489,0.18477527073441113,2704.636139528088,3.432108846808867,0.9165392502943489,0.38407489741634804,1
purity_recovery,100,0.557558695006608,0.7879063348614125,1.9988920848097216,54.999941247046124,7.000923736146046,24.807442008291268,0,0.045758979058000776,0.0,1,0.6125258880297643,0.9000159312835826,0.22172715720804087,2183.345802922035,3.3391225256346093,0.9000159312835826,0.6125258880297643,1
purity_recovery,101,0.5185114722432642,0.7372664328260865,1.9999240068314585,54.995867172849714,6.906117269079273,24.751888393670427,0,0.017040575174539607,0.0,1,0.7025522758213376,0.8872406141502445,0.23688040974707006,2007.3829861259956,3.302630238901699,0.8872406141502445,0.7025522758213376,1
purity_recovery,102,0.6547906869674505,0.8496760463548373,1.9999417478733674,54.96671019603755,8.107649997122373,23.341892328046214,0,0.03156815209712897,0.0,1,0.4384960852866022,0.9144025817761368,0.19079216681901237,2610.3913415334896,3.4167056202609465,0.9144025817761368,0.4384960852866022,1
